,canonical_smiles,ic50_nm,pic50
227,CC(O)CNC1OC(=O)C(Cl)=C1Cl,405203.9511808865,3.3923263284457907
228,CC(=O)c1c(C)[n+]([O-])c2ccccc2[n+]1[O-],6830.0,5.165579296318468
229,Cc1c(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)[n+]([O-])c2ccccc2[n+]1[O-],2180.0,5.661543506395395
230,Cc1c(C(=O)/C=C/c2ccc(F)cc2)[n+]([O-])c2ccccc2[n+]1[O-],5830.0,5.2343314452409855
231,Cc1c(C(=O)/C=C/c2ccc(Br)cc2)[n+]([O-])c2ccccc2[n+]1[O-],3710.0,5.430626090384954
232,Cc1c(C(=O)/C=C/c2ccc(Cl)c(Cl)c2)[n+]([O-])c2ccccc2[n+]1[O-],1030.0,5.987162775294828
233,Cc1c(C(=O)/C=C/c2ccc(Cl)cc2)[n+]([O-])c2ccccc2[n+]1[O-],2640.0,5.578396073130169
234,Cc1ccc(/C=C/C(=O)c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])cc1,5580.0,5.253365801062421
235,Cc1c(C(=O)/C=C/c2ccc3c(c2)OCO3)[n+]([O-])c2ccccc2[n+]1[O-],19700.0,4.705533773838407
236,COc1cc(/C=C/C(=O)c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])cc(OC)c1OC,6880.0,5.162411561764489
237,COc1ccc(/C=C/C(=O)c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])cc1OC,9150.0,5.0385789059335515
238,COc1ccc(/C=C/C(=O)c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])cc1,23100.0,4.636388020107856
239,Cc1c(C(=O)/C=C/c2ccccc2)[n+]([O-])c2ccccc2[n+]1[O-],3880.0,5.411168274405793
240,CCCCCCCCCCCCOc1cccc(C2(O)NC(=O)c3cnccc32)c1,156000.0,3.8068754016455384
241,CCCCCCCCCCCCc1cccc(C2(O)NC(=O)c3cnccc32)c1,9800.0,5.008773924307505
242,CCCCCCCCc1cccc(C2(O)NC(=O)c3cnccc32)c1,19500.0,4.709965388637482
243,CCCCCCCCCCCCc1cccc(C2(O)NC(=O)c3c[n+](CC(=O)OCC)ccc32)c1.[Br-],39000.0,4.4089353929735005
244,CCCCCCCCCCCCc1cccc(C(=O)C2C=CN(CC(=O)OCC)C=C2C(N)=O)c1,9800.0,5.008773924307505
245,CC/C=C/C=C/C=C/CCCCCCCC[C@]1(C)C[C@@](C)(CC(=O)OC)OO1,157929.59396810835,3.8015364811837524
246,CC/C=C/C=C/C=C/CCCCCCCC[C@]1(C)C[C@]2(C)OC(=O)C[C@@H]2OO1,181788.38807468172,3.740433861246889
247,CC/C=C/C=C/C=C/CCCCCCCC[C@@]1(C)C[C@](C)(CC(=O)O)OO1,243030.6984755106,3.6143388649348025
248,C[C@@]1(CCCCCCCCCc2ccc(O)cc2)C[C@]2(C)OC(=O)C[C@@H]2OO1,151080.61046809374,3.8207912689968238
249,CCCCCCCCCCCCCCCC[C@]1(C)C[C@@](C)(O)CC(=O)O1,81388.59800001082,4.089436432611053
250,CCCCCCCCCCCCCCCC[C@@](C)(O)C[C@]1(C)OC(=O)C[C@@H]1O,32611.858675256128,4.48662444837577
251,CCCCCCCCCCCCCCCC[C@]1(C)C[C@]2(C)OC(=O)C[C@@H]2OO1,171452.2001351446,3.7658569374932074
252,CCOC(=O)C(C)n1nc(-c2ccc(Cl)cc2)ccc1=O,93170.63788309006,4.030720931148851
253,C=CCn1nc(-c2ccc(Br)cc2)ccc1=O,129830.87639276245,3.8866220112925576
254,CCOC(=O)C(C)n1nc(-c2ccc(Br)cc2)ccc1=O,76452.16400911161,4.116610217198491
255,C=CCn1nc(-c2ccc(Cl)cc2)ccc1=O,148481.7407589067,3.828326949546846
256,C=CCn1nc(-c2ccc(C)cc2)ccc1=O,268429.6819413203,3.5711694632027524
257,CCOC(=O)C(C)n1nc(-c2ccc(C)cc2)ccc1=O,226590.90353472027,3.644757528823777
258,C#CCn1nc(-c2ccc(C)cc2)ccc1=O,284041.5048402992,3.5466181951427584
259,C#CCn1nc(-c2ccc(Cl)cc2)ccc1=O,141939.91360179172,3.8478954634602145
260,C#CCn1nc(-c2ccc(Br)cc2)ccc1=O,338288.3942282418,3.4707129014407863
261,COC(=O)Cn1nc(-c2ccc(Cl)cc2)ccc1=O,338003.91108559526,3.471078274417419
262,COC(=O)Cn1nc(-c2ccc(Br)cc2)ccc1=O,226677.72461983122,3.64459115543592
263,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,27672.23893317984,4.557955701105231
266,Cc1c(C(=O)NCc2ccccc2)[n+]([O-])c2ccccc2[n+]1[O-],4910.0,5.308918507877031
267,Cc1c(C(=O)NCc2ccccc2)[n+]([O-])c2cc(Cl)ccc2[n+]1[O-],1100.0,5.958607314841775
268,COc1ccc2c(c1)[n+]([O-])c(C(=O)NCc1ccccc1)c(C)[n+]2[O-],18870.0,4.724228099835068
269,Cc1ccc2c(c1)[n+]([O-])c(C(=O)NCc1ccccc1)c(C)[n+]2[O-],8350.0,5.078313524516398
270,Cc1cc2c(cc1C)[n+]([O-])c(C(=O)NCc1ccccc1)c(C)[n+]2[O-],90840.0,4.041722874452303
271,Cc1c(C(=O)NCc2ccccc2)[n+]([O-])c2cc(F)ccc2[n+]1[O-],2830.0,5.548213564475709
272,Cc1c(/C=N/NC(=O)c2ccncc2)[n+]([O-])c2ccccc2[n+]1[O-],1170.0,5.931814138253839
273,Cc1c(/C=N/NC(=O)c2ccncc2)[n+]([O-])c2cc(Cl)ccc2[n+]1[O-],1040.0,5.982966660701219
274,Cc1ccc2c(c1)[n+]([O-])c(/C=N/NC(=O)c1ccncc1)c(C)[n+]2[O-],1330.0,5.876148359032914
275,Cc1cc2c(cc1C)[n+]([O-])c(/C=N/NC(=O)c1ccncc1)c(C)[n+]2[O-],1220.0,5.913640169325252
276,Cc1c(/C=N/NC(=O)c2ccncc2)[n+]([O-])c2cc(C(F)(F)F)ccc2[n+]1[O-],1500.0,5.823908740944319
279,COc1ccc(CNc2nc(C(F)(F)F)nc(-c3ccco3)c2NC=O)cc1,662.695590780375,6.178685918960921
283,Cc1c(C(=O)c2ccc(Cl)cc2)oc2cc3occ(C=C4C(=O)NC(=O)NC4=O)c(=O)c3cc12,136464.30159302714,3.8649809431200803
284,Cc1c(C(=O)c2ccc(Br)cc2)oc2cc3occ(C=C4C(=O)NC(=O)NC4=O)c(=O)c3cc12,73895.16938146364,4.131383951044207
285,Cc1ccc(C(=O)c2oc3cc4occ(C=C5C(=O)NC(=O)NC5=O)c(=O)c4cc3c2C)cc1,120943.88817072366,3.9174160735674635
286,Cc1c(C(=O)c2ccc(Cl)cc2)oc2cc3occ(C=C4C(=O)NC(=S)NC4=O)c(=O)c3cc12,85291.82626761017,4.06909258638185
287,Cc1cc(=O)oc2c(C)c3occ(C=C4C(=O)NC(=O)NC4=O)c(=O)c3cc12,12384.568459580549,4.907119121810328
289,N=C(NO)N/N=C/c1ccc(O)cc1,43000.0,4.366531544420414
290,N/C(=N\O)N/N=C/c1ccccc1O,15000.0,4.823908740944319
291,CSC(=S)N/N=C(\C)c1ccccc1O,4000.0,5.3979400086720375
292,CSC(=S)N/N=C/c1ccc(O)cc1,33000.0,4.481486060122113
293,CSC(=S)N/N=C/c1ccccc1O,2000.0,5.698970004336019
294,O=C(NO)N/N=C/c1ccc(O)cc1,40000.0,4.3979400086720375
295,O=C(c1ccccc1)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,98000.0,4.008773924307505
296,O=C(c1ccncc1)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,8000.0,5.096910013008056
297,N=C(NO)N1N=C(c2ccccc2O)C[C@H]1c1ccc(O)cc1,22000.0,4.657577319177793
298,N=C(NO)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,32000.0,4.494850021680094
299,N=C(N)N1N=C(c2ccccc2O)C[C@H]1c1ccc(O)cc1,26000.0,4.585026652029182
300,N=C(N)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,23000.0,4.638272163982407
301,Cc1ccccc1[C@@H]1CC(c2ccccc2O)=NN1C(N)=S,7000.0,5.154901959985743
302,NC(=S)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,50000.0,4.301029995663981
303,O=C(NO)N1N=C(c2ccccc2O)C[C@H]1c1ccc(O)cc1,40000.0,4.3979400086720375
304,NC(=O)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,64000.0,4.1938200260161125
305,Oc1ccc([C@@H]2CC(c3ccccc3O)=NN2)cc1,37000.0,4.431798275933005
306,Oc1ccccc1C1=NN[C@H](c2ccccc2O)C1,18000.0,4.7447274948966935
308,O=C(NO)N1CCN(C(=S)N/N=C/c2ccccc2O)CC1,20000.0,4.698970004336019
324,O=C(NO)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,54000.0,4.267606240177032
329,CCCCCCCCCCCCCCCCCCOc1cccc(C2(O)NC(=O)c3cnccc32)c1,12000.0,4.920818753952375
330,CCCCCCCCCCCCOc1cccc(C2(OC)NC(=O)c3cnccc32)c1,10000.0,5.0
331,CCCCCCCCCCCCSc1cccc(C2(O)NC(=O)c3cnccc32)c1,6500.0,5.187086643357144
332,CCCCCCCCCCCCN1C(=O)c2cnccc2C1(O)c1ccccc1,4500.0,5.346787486224656
333,CCCCCCCCCCCCOC1(c2ccccc2)NC(=O)c2cnccc21,9500.0,5.022276394711152
334,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,1600.0,5.795880017344075
335,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,800.0,6.096910013008056
336,CCCCCCCCCCCC(=O)OCOC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,1300.0,5.886056647693163
337,CCCCCCCCCCCCCC(=O)OCOC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,1300.0,5.886056647693163
338,CCCCCCCCCCNC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,5800.0,5.236572006437063
339,CCCCCCCCCCCCCCCNC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,6500.0,5.187086643357144
340,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCCCCCCCCCNC(=O)c4cn5c6c(c(N7CCN(C)CC7)c(F)cc6c4=O)OC[C@@H]5C)cn1c23,2500.0,5.6020599913279625
341,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCCCCCCCCCCNC(=O)c4cn5c6c(c(N7CCN(C)CC7)c(F)cc6c4=O)OC[C@@H]5C)cn1c23,2400.0,5.619788758288394
342,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCCCCCCCCCCCCNC(=O)c4cn5c6c(c(N7CCN(C)CC7)c(F)cc6c4=O)OC[C@@H]5C)cn1c23,2100.0,5.6777807052660805
343,CCCC(=O)OCOC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,1300.0,5.886056647693163
344,CCCCCCCC(=O)OCOC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,1300.0,5.886056647693163
345,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccccc1,10520.0,4.9779842601822795
346,COc1ccc(C(=O)/C=C/c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)cc1,6390.0,5.1944991418416
347,Cc1ccc(C(=O)/C=C/c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)cc1,7180.0,5.1438755557577
348,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccc(Cl)cc1,33870.0,4.4701848033553695
349,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccc(F)cc1,7140.0,5.146301788223826
350,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccc(O)cc1,7460.0,5.127261172527331
351,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccccc1O,26170.0,4.582196277360119
352,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccc([N+](=O)[O-])cc1,12700.0,4.896196279044043
353,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccc(Br)cc1,9770.0,5.0101054362812265
354,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1cccs1,8080.0,5.092588639225414
355,COc1ccc(C2=NN[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,470.0,6.327902142064283
356,Cc1ccc(C2=NN[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,5380.0,5.269217724333611
357,Fc1ccc(-c2nn(-c3ccccc3)cc2[C@H]2CC(c3ccc(Cl)cc3)=NN2)cc1,43290.0,4.363612414186844
358,Oc1ccc(C2=NN[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,31020.0,4.508358206522414
359,Oc1ccccc1C1=NN[C@@H](c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)C1,28140.0,4.550675906901273
360,O=[N+]([O-])c1cccc(C2=NN[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)c1,39000.0,4.4089353929735005
361,Fc1ccc(-c2nn(-c3ccccc3)cc2[C@H]2CC(c3ccc(Br)cc3)=NN2)cc1,7900.0,5.102372908709558
362,Nc1ccc(C2=NN[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,74400.0,4.128427064454121
363,O=C(c1ccccc1)N1N=C(c2ccccc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,50400.0,4.297569463554475
364,COc1ccc(C2=NN(C(=O)c3ccccc3)[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,13820.0,4.85949195696182
365,Cc1ccc(C2=NN(C(=O)c3ccccc3)[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,3020.0,5.519993057042849
366,O=C(c1ccccc1)N1N=C(c2ccc(Cl)cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,51420.0,4.2888679276931585
367,O=C(c1ccccc1)N1N=C(c2ccc(F)cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,2650.0,5.576754126063192
368,O=C(c1ccccc1)N1N=C(c2ccc([N+](=O)[O-])cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,57430.0,4.240861183718834
369,O=C(c1ccccc1)N1N=C(c2cccc([N+](=O)[O-])c2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,42440.0,4.372224624770697
370,O=C(c1ccccc1)N1N=C(c2ccc(Br)cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,37790.0,4.422623108082986
371,O=C(c1ccccc1)N1N=C(c2cccs2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,46920.0,4.328641996556509
372,O=NN1N=C(c2ccccc2O)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,118800.0,3.925183559354825
373,O=NN1N=C(c2ccc([N+](=O)[O-])cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,25270.0,4.597394758080085
374,O=NN1N=C(c2cccc([N+](=O)[O-])c2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,22490.0,4.648010544564368
375,O=NN1N=C(c2ccc(Br)cc2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,21350.0,4.670602120638957
376,Nc1ccc(C2=NN(N=O)[C@@H](c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)C2)cc1,20890.0,4.680061560019691
377,O=NN1N=C(c2cccs2)C[C@@H]1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,26420.0,4.5780671867214915
378,Cc1ccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)[nH]c(=S)n2)cc1,22190.0,4.653842697767992
379,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2cc(-c3ccc(Cl)cc3)nc(=S)[nH]2)cc1,10310.0,4.986741334716483
380,Oc1ccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)[nH]c(=S)n2)cc1,69240.0,4.159642940796644
381,Oc1ccccc1-c1cc(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)[nH]c(=S)n1,8290.0,5.081445469449727
382,O=[N+]([O-])c1ccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)[nH]c(=S)n2)cc1,12160.0,4.915066425063284
383,O=[N+]([O-])c1cccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)[nH]c(=S)n2)c1,27930.0,4.553929064298995
384,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2cc(-c3ccc(Br)cc3)nc(=S)[nH]2)cc1,114190.0,3.9423719270444315
385,Nc1ccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)[nH]c(=S)n2)cc1,22090.0,4.655804284128565
386,Fc1ccc(-c2nn(-c3ccccc3)cc2-c2cc(-c3cccs3)nc(=S)[nH]2)cc1,22560.0,4.646660904688695
387,Nc1nc(-c2ccccc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)n1,5940.0,5.2262135550188065
388,Nc1nc(-c2ccc(Cl)cc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)n1,95470.0,4.020133077435097
389,Nc1nc(-c2ccc(F)cc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)n1,36760.0,4.434624497285927
390,Nc1nc(-c2ccc(O)cc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)n1,470.0,6.327902142064283
391,Nc1nc(-c2ccccc2O)cc(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)n1,56960.0,4.2444300193712
392,Nc1nc(-c2ccc([N+](=O)[O-])cc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)n1,75360.0,4.122859110215179
393,Nc1nc(-c2cccc([N+](=O)[O-])c2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)n1,52920.0,4.276380164484537
394,Nc1nc(-c2ccc(Br)cc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)n1,10630.0,4.973466735476703
395,Nc1ccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)nc(N)n2)cc1,13770.0,4.861066059743076
447,Cc1ccc(-c2ccc(COc3c4cc(CCNC(=N)N)cc3Cc3cc(CCNC(=N)N)cc(c3O)Cc3cc(CCNC(=N)N)cc(c3OCc3ccc(-c5ccc(C)cn5)nc3)Cc3cc(CCNC(=N)N)cc(c3O)C4)cn2)nc1.O=C(O)C(F)(F)F,100.0,7.0
448,N=C(N)NCCc1cc2c(O)c(c1)Cc1cc(CCNC(=N)N)cc(c1O)Cc1cc(CCNC(=N)N)cc(c1O)Cc1cc(CCNC(=N)N)cc(c1O)C2.O=C(O)C(F)(F)F,100.0,7.0
449,Cc1ccc(-c2ccc(COc3c4cc(CCN)cc3Cc3cc(CCN)cc(c3O)Cc3cc(CCN)cc(c3OCc3ccc(-c5ccc(C)cn5)nc3)Cc3cc(CCN)cc(c3O)C4)cn2)nc1.O=C(O)C(F)(F)F,500.0,6.301029995663981
450,Cl.NCCc1cc2c(O)c(c1)Cc1cc(CCN)cc(c1O)Cc1cc(CCN)cc(c1O)Cc1cc(CCN)cc(c1O)C2,700.0,6.154901959985743
452,Cc1csc(-c2nc(COc3c4cc(CCNC(=N)N)cc3Cc3cc(CCNC(=N)N)cc(c3O)Cc3cc(CCNC(=N)N)cc(c3OCc3csc(-c5nc(C)cs5)n3)Cc3cc(CCNC(=N)N)cc(c3O)C4)cs2)n1.O=C(O)C(F)(F)F,400.0,6.3979400086720375
456,Cc1cccc(-c2cccc(COc3c4cc(CP(=O)([O-])O)cc3Cc3cc(CP(=O)([O-])O)cc(c3O)Cc3cc(CP(=O)([O-])O)cc(c3OCc3cccc(-c5cccc(C)n5)n3)Cc3cc(CP(=O)([O-])O)cc(c3O)C4)n2)n1.[Na+].[Na+].[Na+].[Na+],12400.0,4.906578314837765
459,CCCCCCCCCC[C@H](O)[C@@H]1O[C@]12C=CC(=O)O2,187690.34634180888,3.7265580642902143
462,COc1c(OC)c(OC(C)=O)c2c(OC(C)=O)cc(OC(C)=O)c(OC(C)=O)c2c1F,259179113.46,0.5864000000026718
463,CC(=O)Oc1cc(OC(C)=O)c2c(OC(C)=O)c(C)c(C)c(Cl)c2c1OC(C)=O,129897262.89,0.8863999999992828
464,CC(=O)Oc1cc(OC(C)=O)c2c(OC(C)=O)c(C)c(C)c(F)c2c1OC(C)=O,299847201.58,0.5230999999995728
465,CC(=O)Oc1cc(OC(C)=O)c2c(OC(C)=O)ccc(Cl)c2c1OC(C)=O,81940762.32,1.086499999989547
466,CC(=O)Oc1cc(OC(C)=O)c2c(OC(C)=O)ccc(F)c2c1OC(C)=O,125545167.37,0.9011999999955508
467,Cc1cc(O)c2c(c1)C(=O)C(O)=CC2=O,322626472.71,0.49129999999672513
468,CC(=O)Oc1cc(OC(C)=O)c2c(OC(C)=O)c(C)cc(Cl)c2c1OC(C)=O,6694220.29,2.17430000020094
469,CC(=O)Oc1cc(OC(C)=O)c2c(OC(C)=O)cc(C)c(Cl)c2c1OC(C)=O,35974933.52,1.4439999999465714
470,CC(=O)Oc1cc(OC(C)=O)c2c(OC(C)=O)cc(C)cc2c1OC(C)=O,58143343.23,1.2355000000063094
471,CCOc1c(C)cc(Cl)c2c1C(=O)C=CC2=O,80001844.49,1.0968999999756253
472,CCOc1cc(C)c(Cl)c2c1C(=O)C=CC2=O,27701290.39,1.5575000000256698
473,CCOc1cc(C)cc2c1C(=O)C=CC2=O,158744979.83,0.799299999998839
474,COc1c(C)cc(Cl)c2c1C(=O)C=CC2=O,125025903.02,0.9030000000061553
475,COc1cc(C)c(Cl)c2c1C(=O)C=CC2=O,129897262.89,0.8863999999992828
476,COc1cc(C)cc2c1C(=O)C=CC2=O,172424906.83,0.7634000000104885
477,CC(=O)Oc1c(C)cc(Cl)c2c1C(=O)C=CC2=O,47402363.9,1.324200000032097
478,CC(=O)Oc1cc(C)c(Cl)c2c1C(=O)C=CC2=O,158744979.83,0.799299999998839
479,CC(=O)Oc1cc(C)cc2c1C(=O)C=CC2=O,166686335.89,0.7780999999968081
480,Cc1ccc2c(c1O)C(=O)C=CC2=O,322626472.71,0.49129999999672513
481,Cc1cc(O)c2c(c1)C(=O)C=CC2=O,66236900.22,1.1789000000282641
482,Cc1cc(Cl)c2c(c1O)C(=O)C=CC2=O,217420254.62,0.6626999999923561
483,Cc1cc(O)c2c(c1Br)C(=O)C=CC2=O,277779377.29,0.5563000000008926
484,Cc1cc(O)c2c(c1Cl)C(=O)C=CC2=O,400036851.05,0.39789999999579306
485,Cc1cc(O)c2c(c1F)C(=O)C=CC2=O,131583065.51,0.8807999999986529
486,O=C1C=CC(=O)c2c(O)cccc21,833489244.53,0.07910000000083373
512,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,25051.982864443722,4.601157894028054
513,CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,1283.937682800627,5.891456054672613
516,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,637.095253385524,6.195795630573513
517,C[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC(F)(F)F)CCN1.Cl,536.6753178727906,6.270288377804337
518,O=C(c1ccncc1)n1nc(-c2ccc(O)cc2)cc1-c1cc2ccccc2oc1=O,3688.3153680621185,5.433171951839257
519,O=C(c1ccncc1)n1nc(-c2ccccc2[N+](=O)[O-])cc1-c1cc2ccccc2oc1=O,4333.951491677671,5.363115953887131
520,O=C(c1ccncc1)n1nc(-c2ccc(F)cc2)cc1-c1cc2ccccc2oc1=O,996.6163658991906,6.001471985355459
521,COc1cccc(-c2cc(-c3cc4ccccc4oc3=O)n(C(=O)c3ccncc3)n2)c1,2763.1616236998966,5.5585937114540585
522,Cc1ccc(-c2cc(-c3cc4ccccc4oc3=O)n(C(=O)c3ccncc3)n2)cc1,6037.861811505807,5.219116830893454
523,O=C(c1ccncc1)n1nc(-c2cccc([N+](=O)[O-])c2)cc1-c1cc2ccccc2oc1=O,2030.1141197858562,5.692479548195047
524,O=C(c1ccncc1)n1nc(-c2ccc(Cl)cc2Cl)cc1-c1cc2ccccc2oc1=O,1600.7198913240975,5.795684658271421
525,CN(C)c1ccc(-c2cc(-c3cc4ccccc4oc3=O)n(C(=O)c3ccncc3)n2)cc1,2772.234581449855,5.557170023295885
526,O=C(c1ccncc1)n1nc(-c2ccc(Cl)cc2)cc1-c1cc2ccccc2oc1=O,1752.9630919464194,5.756227227735497
527,COc1ccc(-c2cc(-c3cc4ccccc4oc3=O)n(C(=O)c3ccncc3)n2)cc1,2857.6286877580123,5.54399420288377
528,O=C(c1ccncc1)n1nc(-c2ccccc2)cc1-c1cc2ccccc2oc1=O,4880.503912028915,5.311535334776962
529,O=C(c1ccccc1)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,2041.74,5.689999562814496
530,Cc1ccc(C(=O)N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,1905.46,5.720000163638921
531,O=C(c1ccc2[nH]ccc2c1)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1047.13,5.979999397807417
534,Cc1ccc(C(=O)N2CCC(Cc3ccccc3)CC2)cc1,5128.61,5.290000325166601
535,O=C(c1ccccc1F)N1CCC(Cc2ccccc2)CC1,14125.38,4.849999859991125
536,O=C(c1cccc(Cl)c1)N1CCC(Cc2ccccc2)CC1,7762.47,5.110000065251387
537,O=C(c1ccccc1)N1CCN(Cc2ccccc2)CC1,31622.78,4.499999953328896
538,O=C(c1ccc(Cl)c(Cl)c1)N1CCN(c2ccccc2)CC1,17782.79,4.750000100140428
539,O=C(c1ccc(Cl)c(Cl)c1)N1CCN(c2cccc(Cl)c2)CC1,6025.6,5.219999701663429
540,O=C(c1cccc(Cl)c1)N1CCN(c2cccc(Cl)c2)CC1,6760.83,5.169999984192581
541,O=C(c1ccc(F)cc1)N1CCN(c2cccc(Cl)c2)CC1,9772.37,5.010000098195094
542,O=C(c1ccccc1F)N1CCN(c2cccc(Cl)c2)CC1,13803.84,4.860000083248981
543,Cc1ccc(N2CCN(C(=O)c3ccc(C(C)(C)C)cc3)CC2)cc1Cl,100000.0,4.0
544,CC(C)(C)c1ccc(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,100000.0,4.0
545,CC(C)(C)c1ccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1,100000.0,4.0
546,CC(C)c1ccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1,100000.0,4.0
